date,Month,Year,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,Country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source,content2,content,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
11/15/1994,November,1994,TIME UNK,104.5833,1.4,Boarded,Indonesia,IDN,IDN,Indonesia,19.3238956,104.5756942,1.225409247,UNK,Yaya,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in November 1994,NA,NA,912.2032751,4144434,280000,193917462,3.493999958,0.139474566,0.406420444
11/21/1994,November,1994,TIME UNK,106.8833,-5.9731667,Attempted,"3.7nm from Breakwater, Jakarta, Indonesia",IDN,IDN,Indonesia,13.24579241,106.9990341,-6.003513279,UNK,Fortunate Star,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Attempted in November 1994,NA,NA,912.2032751,4144434,280000,193917462,3.493999958,0.139474566,0.406420444
11/22/1994,November,1994,TIME UNK,107.3,-2.8666667,Boarded,Indonesia,IDN,IDN,Indonesia,5.105025692,107.3412922,-2.886858451,UNK,Essverger Pioneer,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in November 1994,NA,NA,912.2032751,4144434,280000,193917462,3.493999958,0.139474566,0.406420444
11/23/1994,November,1994,TIME UNK,107.2833,-2.9333333,Boarded,Indonesia,IDN,IDN,Indonesia,8.24492587,107.3412922,-2.886858451,UNK,Continental Spirit,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in November 1994,NA,NA,912.2032751,4144434,280000,193917462,3.493999958,0.139474566,0.406420444
11/26/1994,November,1994,TIME UNK,119.7267,16.5533333,Attempted,HLH Area,PHL,PHL,Philippines,22.51419079,119.8125106,16.36749909,UNK,Audacious,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Attempted in November 1994,NA,9.454268139,939.9186379,2746111,104000,68180859,3.670000076,0.163271116,0.325298949
11/26/1994,November,1994,TIME UNK,-79.9983,-2.3567,Boarded,"Gye Inner Roads, Ecuador (GYE is for Guayaquil)",ECU,ECU,Ecuador,0.354074205,-79.99990801,-2.353936456,UNK,Caria,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in November 1994,NA,10.16238492,2026.112715,419344,57000,11208001,4.763000011,0.123398118,0.282500634
11/27/1994,November,1994,TIME UNK,125.2833,33.7,Attempted,Yellow Sea,KOR,KOR,"Korea, Rep.",40.8694705,125.134288,34.04686107,UNK,Sea Bird,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Attempted in November 1994,NA,0.498723744,10385.33617,3478501,750000,44641540,2.476000071,0.237523934,0.362427361
11/27/1994,November,1994,TIME UNK,-46.3517,-24.0133333,Boarded,"Santos Roads, Brazil",BRA,BRA,Brazil,2.089366547,-46.3720597,-24.01580169,UNK,Ocean Competence,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in November 1994,NA,18.72351704,3500.61149,701251,296000,159432716,6.229000092,NA,0.346669432
11/30/1994,November,1994,TIME UNK,53.8958,29.8115,Hijacked,Iranian Territorial Waters,IRN,IRN,"Iran, Islamic Rep.",279.2807953,52.45964603,27.63263581,UNK,Dunay,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming November 1994 TIME UNK,UNK TYPE was Hijacked while Steaming in November 1994 TIME UNK,NA,NA,1185.686304,333999,528000,60590614,9.951000214,0.232177615,0.433701571
11/30/1994,November,1994,TIME UNK,53.8958,29.8115,Hijacked,Iranian Territorial Waters,IRN,IRN,"Iran, Islamic Rep.",279.2807953,52.45964603,27.63263581,UNK,Ellam,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming November 1994 TIME UNK,UNK TYPE was Hijacked while Steaming in November 1994 TIME UNK,NA,NA,1185.686304,333999,528000,60590614,9.951000214,0.232177615,0.433701571
11/30/1994,November,1994,TIME UNK,90.0183,21.9721,Hijacked,"In the vicinity of Barguana, Bangladesh",BGD,BGD,Bangladesh,2.044335111,90.02816817,21.98810456,UNK,Allya,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming November 1994 TIME UNK,UNK TYPE was Hijacked while Steaming in November 1994 TIME UNK,NA,NA,299.5330397,1034980,113000,112737683,2.411999941,NA,0.234699924
11/30/1994,November,1994,TIME UNK,53.8958,29.8115,Hijacked,Iranian Territorial Waters,IRN,IRN,"Iran, Islamic Rep.",279.2807953,52.45964603,27.63263581,UNK,Nilkamtha,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming November 1994 TIME UNK,UNK TYPE was Hijacked while Steaming in November 1994 TIME UNK,NA,NA,1185.686304,333999,528000,60590614,9.951000214,0.232177615,0.433701571
11/30/1994,November,1994,TIME UNK,53.8958,29.8115,Hijacked,Iranian Territorial Waters,IRN,IRN,"Iran, Islamic Rep.",279.2807953,52.45964603,27.63263581,UNK,Sree Vishnu,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming November 1994 TIME UNK,UNK TYPE was Hijacked while Steaming in November 1994 TIME UNK,NA,NA,1185.686304,333999,528000,60590614,9.951000214,0.232177615,0.433701571
12/6/1994,December,1994,TIME UNK,107.2667,-2.8666667,Boarded,Indonesia,IDN,IDN,Indonesia,8.588474176,107.3412922,-2.886858451,UNK,Eagle Tide,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in December 1994,NA,NA,912.2032751,4144434,280000,193917462,3.493999958,0.139474566,0.406420444
12/9/1994,December,1994,TIME UNK,118.115,5.8233333,Boarded,Malaysia,MYS,MYS,Malaysia,2.110891726,118.0959579,5.82416413,UNK,Nanyo,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in December 1994,NA,1.681891455,3728.111974,1182652,115000,19977500,3.619999886,0.221972736,0.400412358
12/28/1994,December,1994,TIME UNK,106.8867,-6.0338333,Boarded,"Jakarta Anchorage, Indonesia",IDN,IDN,Indonesia,9.348946503,106.8377385,-6.102715753,UNK,Anro Australia,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in December 1994,NA,NA,912.2032751,4144434,280000,193917462,3.493999958,0.139474566,0.406420444
1/5/1995,January,1995,TIME UNK,112.6867,-7.1766667,Boarded,"Inner Anchorage Surabaya Port, Indonesia",IDN,IDN,Indonesia,0.37063782,112.6838485,-7.174899998,UNK,Bunga Kerayong,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in January 1995,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
1/7/1995,January,1995,TIME UNK,122.185,37.4386667,Boarded,"Subic freeport, Manila, Philippines",CHN,CHN,China,1.329001911,122.1977645,37.43235912,UNK,Kafu Maru,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in January 1995,2.16,2.204492483,609.6566792,32700000,4130000,1204855000,3.003999949,NA,0.467504904
1/8/1995,January,1995,TIME UNK,98.6767,3.7766667,Boarded,"Belawan Port, Indonesia",IDN,IDN,Indonesia,4.815190419,98.71062259,3.803778387,UNK,Troianu,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 1995 TIME UNK,UNK TYPE was Boarded while Anchored in January 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
1/10/1995,January,1995,TIME UNK,131.8833,43.11666667,Boarded,"Near Vladivostok, GOS",RUS,RUS,Russian Federation,2.324696496,131.8794051,43.13739655,UNK,Alaksey Chuyer,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in January 1995,NA,30.53212721,2665.779867,4390952,1800000,148375787,9.449000359,NA,0.345391926
1/18/1995,January,1995,TIME UNK,98.7983,3.98,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,Indonesia,15.32967371,98.6766198,3.914546933,UNK,Captain George II,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 1995 TIME UNK,UNK TYPE was Boarded while Anchored in January 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
1/21/1995,January,1995,TIME UNK,120.0867,18.425,Attempted,HLH Area (Hong Kong - Luzon - Hainan),PHL,PHL,Philippines,50.42774059,120.5617782,18.46967194,UNK,Ocean Glory,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming January 1995 TIME UNK,UNK TYPE was Attempted while Steaming in January 1995 TIME UNK,2.77,NA,1062.133065,2833066,149000,69784088,3.674000025,0.160245015,0.320625766
1/23/1995,January,1995,TIME UNK,118.105,5.8133333,Boarded,"Sandankan Anchorage Sabah, Malaysia",MYS,MYS,Malaysia,1.561216093,118.0959579,5.82416413,UNK,Norbulk Pine,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 1995 TIME UNK,UNK TYPE was Boarded while Anchored in January 1995 TIME UNK,5.28,1.932876094,4329.707364,1249960,140300,20487607,3.150000095,0.211129958,0.41401878
1/23/1995,January,1995,TIME UNK,120.8167,16.6,Attempted,HLH Area (Hong Kong - Luzon - Hainan),PHL,PHL,Philippines,53.81577141,120.3259383,16.71259186,UNK,Golden Alpha,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming January 1995 TIME UNK,UNK TYPE was Attempted while Steaming in January 1995 TIME UNK,2.77,NA,1062.133065,2833066,149000,69784088,3.674000025,0.160245015,0.320625766
1/26/1995,January,1995,TIME UNK,39.3533,-6.775,Boarded,"Dar Es Salam Anchorage, Africa",TZA,TZA,Tanzania,5.977859498,39.32650801,-6.821954034,UNK,Pegasus,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 1995 TIME UNK,UNK TYPE was Boarded while Anchored in January 1995 TIME UNK,NA,7.116566801,182.3618837,364555,36000,29649135,3.436000109,0.104944158,0.134246317
1/28/1995,January,1995,TIME UNK,52.0142,26.8085,Hijacked,Persian Gulf,IRN,IRN,"Iran, Islamic Rep.",83.84692291,52.60132897,27.35293203,UNK,Shaiboub,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Hijacked in January 1995,NA,NA,1569.255294,368297,763000,61442664,9.515999794,0.223014825,0.394404239
1/31/1995,January,1995,TIME UNK,106.875,-6.0886667,Boarded,"Jakarta Anchorage, 3.5 M OFF Indonesia",IDN,IDN,Indonesia,4.407541808,106.8377385,-6.102715753,UNK,Darya Chand,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored January 1995 TIME UNK,UNK TYPE was Boarded while Anchored in January 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
2/3/1995,February,1995,TIME UNK,98.6767,3.7766667,Boarded,"Belawan Roads, Belawan Indonesia",IDN,IDN,Indonesia,4.815190419,98.71062259,3.803778387,UNK,Kapetan Elias,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in February 1995,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
2/4/1995,February,1995,TIME UNK,116.7967,-1.2766667,Boarded,"Balik Papan Anchorage, Kalimantan, Indonesia",IDN,IDN,Indonesia,1.987233016,116.7790633,-1.273858331,UNK,Bunga Kerayong,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 1995 TIME UNK,UNK TYPE was Boarded while Anchored in February 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
2/11/1995,February,1995,TIME UNK,-43.1667,-22.8933333,Boarded,"Rio de Janeiro, Brazil",BRA,BRA,Brazil,0.539139852,-43.16209876,-22.8956845,UNK,Regina,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 1995 TIME UNK,UNK TYPE was Boarded while Anchored in February 1995 TIME UNK,2.7,20.98513386,4748.215529,652910,680600,162019896,6.421000004,NA,0.233814604
2/15/1995,February,1995,TIME UNK,108.5833,7.3,Boarded,South China Sea,VNM,VNM,Vietnam,262.8457714,106.6557723,8.698879299,UNK,Lucky Trader No. 1,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming February 1995 TIME UNK,UNK TYPE was Boarded while Steaming in February 1995 TIME UNK,NA,NA,276.8126665,1474008,622000,74910461,1.921000004,0.183508519,0.287559198
2/19/1995,February,1995,TIME UNK,-80.3448,8.29,Boarded,"Off Panama Coast, Panama",PAN,PAN,Panama,1.186761877,-80.3342179,8.287990627,UNK,UNK,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in February 1995,NA,13.76079648,3494.516014,209383,11800,2739668,3.701999903,0.275513126,0.225982902
2/21/1995,February,1995,TIME UNK,105.9467,-6.0083333,Boarded,"Anyer Inner Anchorage, Indonesia",IDN,IDN,Indonesia,1.563034483,105.9570419,-5.998711847,UNK,LPG Norgas Traveller,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored February 1995 TIME UNK,UNK TYPE was Boarded while Anchored in February 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
2/23/1995,February,1995,TIME UNK,117.4167,23.2,Attempted,Taiwan,CHN,CHN,China,36.80991688,117.1287813,23.39936918,UNK,Hanjin Kunsan,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming February 1995 TIME UNK,UNK TYPE was Attempted while Steaming in February 1995 TIME UNK,2.16,2.204492483,609.6566792,32700000,4130000,1204855000,3.003999949,NA,0.467504904
2/26/1995,February,1995,TIME UNK,-79.9167,9.35,Boarded,Cristobal,PAN,PAN,Panama,1.839919215,-79.90025794,9.346828518,UNK,Shansi,UNK TYPE,Berthed,mappingpiracy,UNK TYPE Berthed February 1995 TIME UNK,UNK TYPE was Boarded while Berthed in February 1995 TIME UNK,NA,13.76079648,3494.516014,209383,11800,2739668,3.701999903,0.275513126,0.225982902
2/28/1995,February,1995,TIME UNK,43.6167,11.5833333,Attempted,"Djibouti, E. Africa",SOM,SOM,Somalia,26.34617802,43.48943119,11.38092683,UNK,Nourberg Mofarrij,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming February 1995 TIME UNK,UNK TYPE was Attempted while Steaming in February 1995 TIME UNK,NA,NA,NA,32400,225000,7491637,11.72200012,NA,NA
2/28/1995,February,1995,TIME UNK,52.0142,26.8085,Hijacked,Persian Gulf,IRN,IRN,"Iran, Islamic Rep.",83.84692291,52.60132897,27.35293203,UNK,UNK,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Hijacked in February 1995,NA,NA,1569.255294,368297,763000,61442664,9.515999794,0.223014825,0.394404239
2/28/1995,February,1995,TIME UNK,52.0142,26.8085,Hijacked,Persian Gulf,IRN,IRN,"Iran, Islamic Rep.",83.84692291,52.60132897,27.35293203,UNK,Capriolo,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Hijacked in February 1995,NA,NA,1569.255294,368297,763000,61442664,9.515999794,0.223014825,0.394404239
3/4/1995,March,1995,TIME UNK,119.03,19.675,Attempted,Hong Kong - Luzon - Hainan Area,PHL,PHL,Philippines,207.6882552,120.5701604,18.50177643,UNK,ACX Iris,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 1995 TIME UNK,UNK TYPE was Attempted while Steaming in March 1995 TIME UNK,2.77,NA,1062.133065,2833066,149000,69784088,3.674000025,0.160245015,0.320625766
3/7/1995,March,1995,TIME UNK,-43.1667,-22.8933333,Boarded,"No. 3 Berth, Rio de Janiero, Brazil",BRA,BRA,Brazil,0.539139852,-43.16209876,-22.8956845,UNK,San Miguel,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 1995 TIME UNK,UNK TYPE was Boarded while Anchored in March 1995 TIME UNK,2.7,20.98513386,4748.215529,652910,680600,162019896,6.421000004,NA,0.233814604
3/7/1995,March,1995,TIME UNK,114.2,22.2666667,Hijacked,"7 miles east of TCS1 Buoy, Hong Kong",CHN,CHN,China,2.477473174,114.2063908,22.28823477,UNK,Xiamen Bridge,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 1995 TIME UNK,UNK TYPE was Hijacked while Steaming in March 1995 TIME UNK,2.16,2.204492483,609.6566792,32700000,4130000,1204855000,3.003999949,NA,0.467504904
3/7/1995,March,1995,TIME UNK,106.15,-6.0666667,Boarded,"Jakarta Port, Indonesia",IDN,IDN,Indonesia,6.399349131,106.1591903,-6.009535415,UNK,Bunga Melor Satu,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 1995 TIME UNK,UNK TYPE was Boarded while Anchored in March 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
3/7/1995,March,1995,TIME UNK,-43.2,-22.9,Boarded,"Alongside Rio de Janeiro, Brazil",BRA,BRA,Brazil,3.093283939,-43.17332923,-22.88697682,UNK,Marwan,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in March 1995,2.7,20.98513386,4748.215529,652910,680600,162019896,6.421000004,NA,0.233814604
3/8/1995,March,1995,TIME UNK,117.85,21.7166667,Boarded,Hong Kong - Luzon - Hainan Area,CHN,TWN,China,194.4898552,116.4946879,22.93935241,UNK,Ling Xian,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 1995 TIME UNK,UNK TYPE was Boarded while Steaming in March 1995 TIME UNK,2.16,2.204492483,609.6566792,32700000,4130000,1204855000,3.003999949,NA,0.467504904
3/15/1995,March,1995,TIME UNK,3.4539,37.195,Boarded,Algeria Waters,DZA,DZA,Algeria,42.3382843,3.709483269,36.87319571,UNK,Biban,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in March 1995,NA,NA,1452.269445,106247.7,162900,28757785,31.84000015,0.299702243,NA
3/15/1995,March,1995,TIME UNK,29.9667,41.0166667,Boarded,"Istanbul Port, Turkey",TUR,TUR,Turkey,16.23387589,29.88461348,41.14899323,UNK,Ayvazovskly,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 1995 TIME UNK,UNK TYPE was Boarded while Anchored in March 1995 TIME UNK,4.1,NA,2897.866491,652585,690000,58486456,7.644000053,NA,0.320201334
3/15/1995,March,1995,TIME UNK,113.8571,21.8865,Hijacked,"Wanshan Quandeo, Pearl river estuary, China",CHN,CHN,China,13.06400514,113.7644768,21.96681793,UNK,Wing Lee No. 3,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming March 1995 TIME UNK,UNK TYPE was Hijacked while Steaming in March 1995 TIME UNK,2.16,2.204492483,609.6566792,32700000,4130000,1204855000,3.003999949,NA,0.467504904
3/23/1995,March,1995,TIME UNK,117.2833,-1,Boarded,"Samarinda Anchorage, Kalimantan, Indonesia",IDN,IDN,Indonesia,9.92311808,117.235118,-0.924493097,UNK,Navigatore - D,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored March 1995 TIME UNK,UNK TYPE was Boarded while Anchored in March 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
3/25/1995,March,1995,TIME UNK,112.7,-7.1833333,Boarded,"Surabaya Roads, Inner Anchorage, Indonesia",IDN,IDN,Indonesia,2.013058366,112.6838485,-7.174899998,UNK,Reestborg,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in March 1995,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
4/1/1995,April,1995,TIME UNK,112.0667,-7.1456667,Boarded,"Surabaya, Indonesia",IDN,IDN,Indonesia,26.3496598,112.1069442,-6.910821222,UNK,Calatang,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored April 1995 TIME UNK,UNK TYPE was Boarded while Anchored in April 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
4/2/1995,April,1995,TIME UNK,107.35,-2.7,Attempted,"Gelasa Straits, Indonesia",IDN,IDN,Indonesia,17.16348096,107.4257919,-2.835219008,UNK,Konkar Pioneer,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 1995 TIME UNK,UNK TYPE was Attempted while Steaming in April 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
4/3/1995,April,1995,TIME UNK,50.81,12.145,Boarded,Somalia,SOM,SOM,Somalia,17.29458699,50.79786359,11.98911865,UNK,Full City,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 1995 TIME UNK,UNK TYPE was Boarded while Steaming in April 1995 TIME UNK,NA,NA,NA,32400,225000,7491637,11.72200012,NA,NA
4/5/1995,April,1995,TIME UNK,113.445,16.2183333,Attempted,Hong Kong - Luzon - Hainan Area,CHN,CHN,China,90.06288579,112.736827,16.6602237,UNK,Amer Prabha,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 1995 TIME UNK,UNK TYPE was Attempted while Steaming in April 1995 TIME UNK,2.16,2.204492483,609.6566792,32700000,4130000,1204855000,3.003999949,NA,0.467504904
4/5/1995,April,1995,TIME UNK,48.4136,4.9115,Attempted,"Somalia Coast, Africa",SOM,SOM,Somalia,20.83466191,48.32886804,5.079657294,UNK,Longo Barda,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 1995 TIME UNK,UNK TYPE was Attempted while Steaming in April 1995 TIME UNK,NA,NA,NA,32400,225000,7491637,11.72200012,NA,NA
4/9/1995,April,1995,TIME UNK,52.0142,26.8085,Boarded,Persian Gulf,IRN,IRN,"Iran, Islamic Rep.",83.84692291,52.60132897,27.35293203,UNK,Sea Wolf 102,UNK TYPE,UNK STATUS,mappingpiracy,Details Unknown,Unknown Vessel was Boarded in April 1995,NA,NA,1569.255294,368297,763000,61442664,9.515999794,0.223014825,0.394404239
4/9/1995,April,1995,TIME UNK,120.82,18.7616667,Attempted,"Hong Kong - Luzon - Hainan Area, Philippines",PHL,PHL,Philippines,12.89720573,120.8342391,18.64594147,UNK,Nikolay Kuznetsov,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 1995 TIME UNK,UNK TYPE was Attempted while Steaming in April 1995 TIME UNK,2.77,NA,1062.133065,2833066,149000,69784088,3.674000025,0.160245015,0.320625766
4/11/1995,April,1995,TIME UNK,121.625,19.715,Attempted,"Hong Kong - Luzon - Hainan, N. Philippines",PHL,PHL,Philippines,33.45507754,121.8968205,19.55687084,UNK,LNG Rheingas,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 1995 TIME UNK,UNK TYPE was Attempted while Steaming in April 1995 TIME UNK,2.77,NA,1062.133065,2833066,149000,69784088,3.674000025,0.160245015,0.320625766
4/11/1995,April,1995,TIME UNK,121.625,19.7166667,Attempted,"Balintan channel, HLH Philippines",PHL,PHL,Philippines,33.55186019,121.8968205,19.55687084,UNK,UNK,UNK TYPE,Steaming,mappingpiracy,UNK TYPE Steaming April 1995 TIME UNK,UNK TYPE was Attempted while Steaming in April 1995 TIME UNK,2.77,NA,1062.133065,2833066,149000,69784088,3.674000025,0.160245015,0.320625766
4/12/1995,April,1995,TIME UNK,117.25,-1.0416667,Boarded,"Muara Jawa anchorage, Samarinda, Indonesia",IDN,IDN,Indonesia,11.65232426,117.1639104,-0.981703383,UNK,Arctic Trader,UNK TYPE,Anchored,mappingpiracy,UNK TYPE Anchored April 1995 TIME UNK,UNK TYPE was Boarded while Anchored in April 1995 TIME UNK,1.94,NA,1026.39342,4388520,460500,196934260,3.915999889,0.132065106,0.418008374
